order_id,order_date,order_hour,status,event,show_date,show_hour,tickets_quantity,ticket_type,tribune,previuos_experience_hour,price_type,order_amount,payment_method,client_id,city,region,country
1576554,2022-05-03,13:32:49,Enviada,Dataton,2023-04-30,16:00:00,1,VIP Parking,Others,,REG,1400,VISA,9812,José C Paz,Ciudad de Buenos Aires,Argentina
1400366,2019-08-24,10:59:51,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 8,Bishop,,REG,20000,MercadoPago,3145,CABA,Ciudad de Buenos Aires,Argentina
1401446,2019-08-26,19:41:19,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,10575,cap.fed,Ciudad de Buenos Aires,Argentina
1401794,2019-08-27,10:34:21,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,REG,8800,MercadoPago,6610,Flores,Ciudad de Buenos Aires,Argentina
1403012,2019-08-29,13:27:46,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 3,Brain,,REG,15200,MercadoPago,5236,Buenos Aires,Ciudad de Buenos Aires,Argentina
1403014,2019-08-29,13:30:52,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,REG,11400,MercadoPago,5420,Capital Federal,Ciudad de Buenos Aires,Argentina
1403638,2019-08-31,07:48:11,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 9,Bishop,,REG,13200,MercadoPago,9077,caba,Ciudad de Buenos Aires,Argentina
1403921,2019-08-31,12:02:46,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,6600,Villa Urquiza,Ciudad de Buenos Aires,Argentina
1403921,2019-08-31,12:02:46,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 10,Bishop,,REG,10700,MercadoPago,6600,Villa Urquiza,Ciudad de Buenos Aires,Argentina
1404798,2019-09-01,19:31:18,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 7,Bishop,,REG,21400,MercadoPago,10550,CABA,Ciudad de Buenos Aires,Argentina
1404815,2019-09-01,19:49:32,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 7,Bishop,,REG,17300,MercadoPago,10550,CABA,Ciudad de Buenos Aires,Argentina
1404932,2019-09-01,23:20:35,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,4852,Ciudad autonoma de Buenos Aires,Ciudad de Buenos Aires,Argentina
1404932,2019-09-01,23:20:35,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 6,Bishop,,REG,12600,MercadoPago,4852,Ciudad autonoma de Buenos Aires,Ciudad de Buenos Aires,Argentina
1405081,2019-09-02,11:29:08,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,460,CABA,Ciudad de Buenos Aires,Argentina
1405081,2019-09-02,11:29:08,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 7,Bishop,,REG,17800,MercadoPago,460,CABA,Ciudad de Buenos Aires,Argentina
1405133,2019-09-02,12:37:57,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,2034,BA,Ciudad de Buenos Aires,Argentina
1405133,2019-09-02,12:37:57,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 4,Brain,,REG,21400,MercadoPago,2034,BA,Ciudad de Buenos Aires,Argentina
1405307,2019-09-02,17:49:30,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,8879,buenos aires,Ciudad de Buenos Aires,Argentina
1405307,2019-09-02,17:49:30,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 8,Bishop,,REG,35000,MercadoPago,8879,buenos aires,Ciudad de Buenos Aires,Argentina
1405357,2019-09-02,19:51:40,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 6,Bishop,,REG,11400,MercadoPago,1172,Capital federal,Ciudad de Buenos Aires,Argentina
1405497,2019-09-03,09:28:54,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 2,Brain,,REG,13200,MercadoPago,8279,Caba,Ciudad de Buenos Aires,Argentina
1405788,2019-09-03,19:07:08,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3861,caba,Ciudad de Buenos Aires,Argentina
1405788,2019-09-03,19:07:08,Enviada,Dataton,2023-05-02,21:00:00,3,Previous Experience,Others,19:30hs,REG,1500,MercadoPago,3861,caba,Ciudad de Buenos Aires,Argentina
1405788,2019-09-03,19:07:08,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 5,Brain,,REG,11900,MercadoPago,3861,caba,Ciudad de Buenos Aires,Argentina
1405978,2019-09-04,09:50:31,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 4,Brain,,REG,11400,MercadoPago,2434,San Nicolas,Ciudad de Buenos Aires,Argentina
1406093,2019-09-04,13:21:20,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,638,Caba ,Ciudad de Buenos Aires,Argentina
1406093,2019-09-04,13:21:20,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 5,Brain,,REG,8800,MercadoPago,638,Caba ,Ciudad de Buenos Aires,Argentina
1406150,2019-09-04,15:01:44,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,2083,CABA,Ciudad de Buenos Aires,Argentina
1406150,2019-09-04,15:01:44,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 3,Brain,,REG,20000,MercadoPago,2083,CABA,Ciudad de Buenos Aires,Argentina
1406154,2019-09-04,15:08:03,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,8846,CABA,Ciudad de Buenos Aires,Argentina
1406154,2019-09-04,15:08:03,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 8,Bishop,,REG,20300,MercadoPago,8846,CABA,Ciudad de Buenos Aires,Argentina
1406263,2019-09-04,17:22:17,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,832,C.A.B.A.,Ciudad de Buenos Aires,Argentina
1406876,2019-09-05,13:43:14,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,9600,MercadoPago,624,CABA,Ciudad de Buenos Aires,Argentina
1407027,2019-09-05,17:15:50,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,2060,Capital Federal,Ciudad de Buenos Aires,Argentina
1407027,2019-09-05,17:15:50,Enviada,Dataton,2023-05-02,21:00:00,5,Previous Experience,Others,19:30hs,REG,2500,MercadoPago,2060,Capital Federal,Ciudad de Buenos Aires,Argentina
1407027,2019-09-05,17:15:50,Enviada,Dataton,2023-05-02,21:00:00,5,Sector 10,Bishop,,REG,16500,MercadoPago,2060,Capital Federal,Ciudad de Buenos Aires,Argentina
1407477,2019-09-06,12:17:45,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,879,CABA,Ciudad de Buenos Aires,Argentina
1407477,2019-09-06,12:17:45,Enviada,Dataton,2023-05-02,21:00:00,5,Sector 8,Bishop,,REG,30500,MercadoPago,879,CABA,Ciudad de Buenos Aires,Argentina
1407640,2019-09-06,15:19:40,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,5412,CABA ,Ciudad de Buenos Aires,Argentina
1408088,2019-09-07,15:46:05,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,740,Ciudad Autonoma de Buenos Aires,Ciudad de Buenos Aires,Argentina
1408088,2019-09-07,15:46:05,Enviada,Dataton,2023-05-02,21:00:00,5,Sector 8,Bishop,,REG,42500,MercadoPago,740,Ciudad Autonoma de Buenos Aires,Ciudad de Buenos Aires,Argentina
1408203,2019-09-07,20:53:53,En Proceso,Dataton,2023-05-02,21:00:00,2,Previous Experience,Others,19:30hs,REG,1000,MercadoPago,8592,Capital federal,Ciudad de Buenos Aires,Argentina
1408203,2019-09-07,20:53:53,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,REG,9600,MercadoPago,8592,Capital federal,Ciudad de Buenos Aires,Argentina
1408277,2019-09-08,10:39:05,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,4715,CABA,Ciudad de Buenos Aires,Argentina
1408277,2019-09-08,10:39:05,Enviada,Dataton,2023-05-02,21:00:00,2,Previous Experience,Others,20:00hs,REG,1000,MercadoPago,4715,CABA,Ciudad de Buenos Aires,Argentina
1408277,2019-09-08,10:39:05,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 9,Bishop,,REG,21400,MercadoPago,4715,CABA,Ciudad de Buenos Aires,Argentina
1408306,2019-09-08,11:40:28,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,5505,Palermo,Ciudad de Buenos Aires,Argentina
1408306,2019-09-08,11:40:28,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,9600,MercadoPago,5505,Palermo,Ciudad de Buenos Aires,Argentina
1408437,2019-09-08,17:49:06,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 1,Brain,,REG,9600,MercadoPago,1197,Capital Federal,Ciudad de Buenos Aires,Argentina
1408725,2019-09-09,13:43:38,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 9,Bishop,,REG,11400,MercadoPago,8185,caba,Ciudad de Buenos Aires,Argentina
1408748,2019-09-09,14:27:56,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,4545,CABA,Ciudad de Buenos Aires,Argentina
1408748,2019-09-09,14:27:56,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 8,Bishop,,REG,20000,MercadoPago,4545,CABA,Ciudad de Buenos Aires,Argentina
1408865,2019-09-09,20:12:21,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,REG,11400,MercadoPago,7760,villa crespo,Ciudad de Buenos Aires,Argentina
1408970,2019-09-10,09:41:58,Enviada,Dataton,2023-05-02,21:00:00,1,Sector 7,Bishop,,REG,9100,MercadoPago,10447,Ciudad De Buenos Aires,Ciudad de Buenos Aires,Argentina
1409037,2019-09-10,12:17:05,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 1,Brain,,REG,9600,MercadoPago,2135,Capital Federal,Ciudad de Buenos Aires,Argentina
1410165,2019-09-13,12:00:20,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 5,Brain,,REG,9600,MercadoPago,4040,caba,Ciudad de Buenos Aires,Argentina
1410239,2019-09-13,14:11:32,En Proceso,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,5930,caba,Ciudad de Buenos Aires,Argentina
1410239,2019-09-13,14:11:32,En Proceso,Dataton,2023-05-02,21:00:00,3,Sector 1,Brain,,REG,11900,MercadoPago,5930,caba,Ciudad de Buenos Aires,Argentina
1410414,2019-09-13,19:20:24,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3221,CABA,Ciudad de Buenos Aires,Argentina
1410414,2019-09-13,19:20:24,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 4,Brain,,REG,14600,MercadoPago,3221,CABA,Ciudad de Buenos Aires,Argentina
1410522,2019-09-13,22:28:04,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 10,Bishop,,REG,10700,MercadoPago,4878,Capital federal ,Ciudad de Buenos Aires,Argentina
1410618,2019-09-14,14:04:14,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,4676,CABA,Ciudad de Buenos Aires,Argentina
1410618,2019-09-14,14:04:14,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 7,Bishop,,REG,14600,MercadoPago,4676,CABA,Ciudad de Buenos Aires,Argentina
1411051,2019-09-17,10:34:11,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 9,Bishop,,REG,11400,MercadoPago,9732,Ciudad de Buenos Aire,Ciudad de Buenos Aires,Argentina
1411059,2019-09-17,11:23:02,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 3,Brain,,REG,25400,MercadoPago,8816,caba,Ciudad de Buenos Aires,Argentina
1411549,2019-09-20,18:08:06,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,8800,MercadoPago,9999,CABA,Ciudad de Buenos Aires,Argentina
1412190,2019-10-01,11:13:33,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 8,Bishop,,REG,54200,MercadoPago,4009,CABA,Ciudad de Buenos Aires,Argentina
1412191,2019-10-01,11:19:27,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 8,Bishop,,REG,54200,MercadoPago,4009,CABA,Ciudad de Buenos Aires,Argentina
1412192,2019-10-01,11:23:46,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 8,Bishop,,REG,54200,MercadoPago,4009,CABA,Ciudad de Buenos Aires,Argentina
1412193,2019-10-01,11:26:55,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 8,Bishop,,REG,54200,MercadoPago,4009,CABA,Ciudad de Buenos Aires,Argentina
1412363,2019-10-03,18:50:19,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 1,Brain,,REG,9200,MercadoPago,4519,Recoleta,Ciudad de Buenos Aires,Argentina
1412384,2019-10-03,23:18:13,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,REG,10200,MercadoPago,266,Capital Federal,Ciudad de Buenos Aires,Argentina
1412407,2019-10-04,12:34:23,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,247,BUENOS AIRES,Ciudad de Buenos Aires,Argentina
1412407,2019-10-04,12:34:23,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 10,Bishop,,REG,12800,MercadoPago,247,BUENOS AIRES,Ciudad de Buenos Aires,Argentina
1412476,2019-10-05,08:15:44,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,10200,MercadoPago,9764,CABA,Ciudad de Buenos Aires,Argentina
1444841,2019-10-12,13:08:22,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 4,Brain,,REG,11400,MercadoPago,2383,CABA,Ciudad de Buenos Aires,Argentina
1452197,2019-10-16,00:03:50,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,REG,9200,MercadoPago,861,Caba,Ciudad de Buenos Aires,Argentina
1452528,2019-10-16,11:47:31,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,5313,caba,Ciudad de Buenos Aires,Argentina
1452528,2019-10-16,11:47:31,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 8,Bishop,,REG,15600,MercadoPago,5313,caba,Ciudad de Buenos Aires,Argentina
1453979,2019-10-17,21:56:05,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 7,Bishop,,REG,24200,MercadoPago,1467,colegiales,Ciudad de Buenos Aires,Argentina
1453984,2019-10-17,22:10:45,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 7,Bishop,,REG,24200,MercadoPago,1467,colegiales,Ciudad de Buenos Aires,Argentina
1454232,2019-10-18,12:14:14,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,1241,CABA,Ciudad de Buenos Aires,Argentina
1454232,2019-10-18,12:14:14,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 3,Brain,,REG,21400,MercadoPago,1241,CABA,Ciudad de Buenos Aires,Argentina
1459678,2019-11-01,15:42:45,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 4,Brain,,Pack Flia 4x3,18500,VISA,8131,CIUDAD DE BUENOS AIRES,Ciudad de Buenos Aires,Argentina
1461401,2019-11-10,21:05:44,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 1,Brain,,Pack Flia 4x3,11300,MercadoPago,3308,Capital,Ciudad de Buenos Aires,Argentina
1463241,2019-11-25,18:43:41,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 6,Bishop,,Pack Flia 6x4,13400,VISA,9127,CABA,Ciudad de Buenos Aires,Argentina
1463243,2019-11-25,18:47:19,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 6,Bishop,,Pack Flia 6x4,13400,VISA,9127,CABA,Ciudad de Buenos Aires,Argentina
1463245,2019-11-25,18:53:45,Enviada,Dataton,2023-05-02,21:00:00,2,General Parking,Others,,REG,800,VISA,9127,CABA,Ciudad de Buenos Aires,Argentina
1463247,2019-11-25,18:59:30,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 6,Bishop,,Pack Flia 3x2,9200,VISA,9127,CABA,Ciudad de Buenos Aires,Argentina
1463250,2019-11-25,19:04:28,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,Electron,9127,CABA,Ciudad de Buenos Aires,Argentina
1463907,2019-11-29,15:48:45,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 3,Brain,,REG,15600,MercadoPago,5814,capital,Ciudad de Buenos Aires,Argentina
1464574,2019-12-04,23:19:43,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 8,Bishop,,Pack Flia 6x4,37802,MercadoPago,1403,Villa Devoto,Ciudad de Buenos Aires,Argentina
1464975,2019-12-08,00:20:02,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,Pro Navidad 40%,10400,MercadoPago,2614,Capital F,Ciudad de Buenos Aires,Argentina
1465099,2019-12-09,11:16:34,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,Pro Navidad 40%,7520,MercadoPago,10563,caba ,Ciudad de Buenos Aires,Argentina
1465194,2019-12-09,16:45:16,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 9,Bishop,,Pro Navidad 40%,10400,MercadoPago,1497,Capital federal ,Ciudad de Buenos Aires,Argentina
1465588,2019-12-11,20:55:31,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 4,Brain,,Pro Navidad 40%,10400,MercadoPago,59,Nuñez ,Ciudad de Buenos Aires,Argentina
1465675,2019-12-12,12:10:34,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,Pro Navidad 40%,8840,MercadoPago,4914,CABA,Ciudad de Buenos Aires,Argentina
1465799,2019-12-12,21:41:49,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,Pro Navidad 40%,7520,MercadoPago,340,caba,Ciudad de Buenos Aires,Argentina
1465809,2019-12-12,23:36:41,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,Pro Navidad 40%,7520,MercadoPago,2328,caba,Ciudad de Buenos Aires,Argentina
1465840,2019-12-13,10:05:59,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 8,Bishop,,Pro Navidad 40%,11360,MercadoPago,704,Caba,Ciudad de Buenos Aires,Argentina
1466188,2019-12-15,13:16:01,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 5,Brain,,Pro Navidad 40%,9320,MercadoPago,1868,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1466298,2019-12-15,21:58:27,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 1,Brain,,Pro Navidad 40%,7520,MercadoPago,8013,caba,Ciudad de Buenos Aires,Argentina
1466364,2019-12-16,08:45:11,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,Pro Navidad 30%,9480,MercadoPago,8700,CABA,Ciudad de Buenos Aires,Argentina
1466368,2019-12-16,09:05:32,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 8,Bishop,,MasterCard 30%,22220,MPMastercard,3709,ciudad de buenos aires,Ciudad de Buenos Aires,Argentina
1466376,2019-12-16,09:29:46,Enviada,Dataton,2023-05-02,21:00:00,1,Sector 1,Brain,,MasterCard 30%,6820,MPMastercard,2467,Recoleta,Ciudad de Buenos Aires,Argentina
1466395,2019-12-16,10:14:16,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 1,Brain,,MasterCard 30%,9410,MPMastercard,7823,CABA,Ciudad de Buenos Aires,Argentina
1466396,2019-12-16,10:18:14,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,7823,CABA,Ciudad de Buenos Aires,Argentina
1466529,2019-12-16,14:44:57,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 5,Brain,,MasterCard 30%,10880,MPMastercard,2291,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1466853,2019-12-17,18:00:19,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 5,Brain,,MasterCard 30%,8640,MPMastercard,4392,Buenos Aires,Ciudad de Buenos Aires,Argentina
1466892,2019-12-17,19:58:59,En Proceso,Dataton,2023-05-02,21:00:00,5,Sector 6,Bishop,,MasterCard 30%,12350,MPMastercard,10207,Villa Ortuzar,Ciudad de Buenos Aires,Argentina
1466900,2019-12-17,20:18:17,En Proceso,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,10207,Villa Ortuzar,Ciudad de Buenos Aires,Argentina
1466926,2019-12-17,22:49:55,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 2,Brain,,MasterCard 30%,9480,MPMastercard,10431,caba,Ciudad de Buenos Aires,Argentina
1467002,2019-12-18,10:31:48,Enviada,Dataton,2023-05-02,21:00:00,5,Sector 3,Brain,,MasterCard 30%,23550,MPMastercard,5396,caba,Ciudad de Buenos Aires,Argentina
1467047,2019-12-18,13:37:44,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 6,Bishop,,MasterCard 30%,7520,MPMastercard,1783,CAP FED,Ciudad de Buenos Aires,Argentina
1467120,2019-12-18,19:03:30,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 2,Brain,,MasterCard 30%,11300,MPMastercard,1648,CABA,Ciudad de Buenos Aires,Argentina
1467234,2019-12-19,11:45:45,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 1,Brain,,Pro Navidad 30%,7940,MercadoPago,2613,Caba,Ciudad de Buenos Aires,Argentina
1467371,2019-12-19,19:08:18,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 6,Bishop,,MasterCard 30%,9410,MPMastercard,5954,palermo,Ciudad de Buenos Aires,Argentina
1467932,2019-12-21,20:44:17,En Proceso,Dataton,2023-05-02,21:00:00,3,Sector 2,Brain,,MasterCard 30%,11720,MPMastercard,2025,CABA,Ciudad de Buenos Aires,Argentina
1468203,2019-12-23,12:23:19,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,MasterCard 30%,7940,MPMastercard,2559,Caba,Ciudad de Buenos Aires,Argentina
1468206,2019-12-23,12:32:45,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 8,Bishop,,Pro Navidad 30%,12420,MercadoPago,1566,CABA,Ciudad de Buenos Aires,Argentina
1468334,2019-12-24,08:14:59,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 8,Bishop,,MasterCard 30%,27960,MPMastercard,8036,caba,Ciudad de Buenos Aires,Argentina
1468449,2019-12-24,17:13:22,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 6,Bishop,,MasterCard 30%,10880,MPMastercard,9942,capital federal,Ciudad de Buenos Aires,Argentina
1468708,2019-12-26,19:00:17,En Proceso,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3308,Capital,Ciudad de Buenos Aires,Argentina
1468866,2019-12-27,19:18:20,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,MasterCard 30%,9480,MPMastercard,240,"Palermo, CABA",Ciudad de Buenos Aires,Argentina
1469153,2019-12-30,15:22:47,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 2,Brain,,Pro Navidad 30%,11300,MercadoPago,8359,CABA,Ciudad de Buenos Aires,Argentina
1469288,2019-12-31,14:41:58,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 6,Bishop,,Pack Flia 3x2,8600,MercadoPago,2149,CABA,Ciudad de Buenos Aires,Argentina
1470014,2020-01-08,08:06:41,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,Edenor 20%,10120,MercadoPago,5553,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1470696,2020-01-14,22:10:02,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 7,Bishop,,MasterCard 30%,11300,MPMastercard,1499,Capital federal,Ciudad de Buenos Aires,Argentina
1470877,2020-01-15,20:40:49,Enviada,Dataton,2023-05-02,21:00:00,4,Sector 7,Bishop,,MasterCard 30%,17600,MPMastercard,2302,caba,Ciudad de Buenos Aires,Argentina
1470891,2020-01-15,21:51:04,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 7,Bishop,,MasterCard 30%,18440,MPMastercard,6220,Capital Federal,Ciudad de Buenos Aires,Argentina
1470974,2020-01-16,19:04:53,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 3,Brain,,Pack Flia 6x4,37802,MercadoPago,2439,CABA,Ciudad de Buenos Aires,Argentina
1471037,2020-01-17,12:32:26,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 3,Brain,,REG,21400,MercadoPago,1133,CABA ,Ciudad de Buenos Aires,Argentina
1471052,2020-01-17,15:25:55,Enviada,Dataton,2023-05-02,21:00:00,1,Sector 6,Bishop,,REG,7600,MercadoPago,6999,San Cristobal,Ciudad de Buenos Aires,Argentina
1472109,2020-01-29,20:40:50,Enviada,Dataton,2023-05-02,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,6220,Capital Federal,Ciudad de Buenos Aires,Argentina
1472721,2020-02-01,18:38:58,En Proceso,Dataton,2023-05-02,21:00:00,3,Sector 5,Brain,,Pack Flia 3x2,9200,MercadoPago,2282,CABA,Ciudad de Buenos Aires,Argentina
1472727,2020-02-01,18:52:19,En Proceso,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,2282,CABA,Ciudad de Buenos Aires,Argentina
1472935,2020-02-03,09:38:59,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 4,Brain,,REG,18500,MercadoPago,9864,buenos aires,Ciudad de Buenos Aires,Argentina
1472939,2020-02-03,10:04:51,Enviada,Dataton,2023-05-02,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,9864,buenos aires,Ciudad de Buenos Aires,Argentina
1473015,2020-02-03,14:57:55,En Proceso,Dataton,2023-05-02,21:00:00,6,Sector 7,Bishop,,MasterCard 30%,18440,MPMastercard,3686,CABA,Ciudad de Buenos Aires,Argentina
1473021,2020-02-03,15:19:59,En Proceso,Dataton,2023-05-02,21:00:00,1,Sector 7,Bishop,,MasterCard 30%,7240,MPMastercard,3686,CABA,Ciudad de Buenos Aires,Argentina
1473101,2020-02-03,19:27:26,En Proceso,Dataton,2023-05-02,21:00:00,2,Sector 10,Bishop,,MasterCard 30%,7940,MPMastercard,7034,Ciudad de Buenos Aires,Ciudad de Buenos Aires,Argentina
1473255,2020-02-04,10:31:58,Enviada,Dataton,2023-05-02,21:00:00,6,Sector 7,Bishop,,Pack Flia 6x4,23000,MercadoPago,10527,caba,Ciudad de Buenos Aires,Argentina
1475067,2020-02-11,18:44:23,Enviada,Dataton,2023-05-02,21:00:00,1,Sector 5,Brain,,REG,7600,MercadoPago,2032,Colegiales ,Ciudad de Buenos Aires,Argentina
